adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country_x,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path,titulo_unico,ano_lancamento,tamanho_sinopse,popularidade_log,nota_ponderada,vote_count_log,popularidade_categoria,generos_nomes,runtime,budget,revenue,production_countries,origin_country_y,duracao_min,pais_codigo,pais_nome,lucro,lucro_log
False,/q2w64nBl0F8oBwWGtbcKy9u9JIw.jpg,"[18, 10749]",1022888,en,I Wish You All the Best,,6.1856,/eTioKbfWfuCZOycyDtfiipDrNzD.jpg,2025-11-07,I Wish You All the Best,False,7.0,2,Filme (Trending),,,,,movie,,,,I Wish You All the Best,2025,0,1.9720790233513366,0.0003657453367469565,1.0986122886681098,Baixa,"['Drama', 'Romance']",,0.0,0.0,,,,,,0.0,0.0
False,/oN9YR2ND8UPmP1y4nN5StJOD1RG.jpg,"[10749, 35, 14]",1259102,en,Eternity,"Em Eternidade, todas as almas, após a morte, mudam-se para uma espécie de limbo chamado Junction, onde tem uma semana para decidir onde querem passar a eternidade. Ao lado de seus coordenadores do pós vida, cada um precisa escolher a maneira como (e com quem) quer passar esse tempo infinito. Quando Joan morre, ela é confrontada com uma escolha impossível entre Larry, o homem com quem passou a vida junto, ou Luke, seu primeiro amor e marido que morreu na guerra muito jovem e esperou por ela por 60 anos no limbo da eternidade.",10.842,/w07qYdyu1cuESev3Ju1wkTIrlmP.jpg,2025-11-26,Eternidade,False,7.3,5,Filme (Trending),,,,,movie,,,,Eternidade,2025,94,2.4716525341095843,0.0009535503422331364,1.791759469228055,Baixa,"['Romance', 'Comédia', 'Fantasia']",,0.0,0.0,,,,,,0.0,0.0
False,/fQOV47FHTJdaSuSUNlzP3zXUZWE.jpg,"[878, 12, 28]",1234821,en,Jurassic World Rebirth,"Cinco anos após os eventos de Jurassic World: Domínio, a ecologia do planeta se mostrou inóspita para os dinossauros, com os poucos sobreviventes vivendo isolados nas regiões equatoriais. Zora Bennett é contratada para liderar uma equipe de especialistas cujo objetivo é obter o material genético das três maiores criaturas, cujo DNA contém a chave para a criação de um medicamento que trará grandes benefícios à humanidade. Mas a operação se cruzará com uma família cujo barco virou, e todos acabarão em uma ilha proibida, ocupada por dinossauros de inúmeras espécies, onde terão que fazer o impossível para sobreviver.",51.0666,/zuEC2i3I2P7QIcLoUJNBwqRYO4S.jpg,2025-07-01,Jurassic World: Recomeço,False,6.4,2527,Filme (Trending),,,,,movie,,,,Jurassic World: Recomeço,2025,98,3.952523668326925,0.42250901301008414,7.8351837552667485,Média,"['Ficção científica', 'Aventura', 'Ação']",134.0,180000000.0,868349601.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],134.0,US,United States of America,688349601.0,20.349807409278828
False,/ylW0m5UztyyL4YFu8EC6usUHLF.jpg,"[9648, 18]",250504,en,,"Uma escritora famosa se envolve em um estranho jogo mental com seu novo vizinho, um homem rico e poderoso que pode ser um assassino.",49.8949,/quCj9ztr4vhuHtvxV7ISIAHQPln.jpg,,,,7.2,56,Série (Trending),['US'],The Beast in Me,2025-11-13,O Monstro em Mim,tv,,,,O Monstro em Mim,2025,24,3.9297627220728217,0.010533465698312348,4.04305126783455,Média,"['Mistério', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/cH39aJg9VlEaYo6yY37Iah8RAaz.jpg,"[10759, 16, 10765]",65930,ja,,"Por toda a sua vida, Izuku sonhou ser um herói — um objetivo ambicioso para qualquer um, mas especialmente desafiador para um garoto sem superpoderes. Isso mesmo: em um mundo onde 80% da população tem algum tipo de Dom especial, Izuku teve a má sorte de nascer completamente normal. Mas isso não vai impedi-lo de se matricular em uma das academias de herois mais prestigiosas do mundo.",19.3489,/cfESQ8y8oNAeLuRbs7NkW7Qjwhy.jpg,,,,8.6,5124,Série (Trending),['JP'],僕のヒーローアカデミア,2016-04-03,My Hero Academia,tv,,,,My Hero Academia,2016,67,3.013026856373577,1.1512200219447202,8.54188580400661,Baixa,"['Action & Adventure', 'Animação', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
False,/cTFQKu8CLftXHUCIBGksfL8uhf3.jpg,"[18, 35]",281013,ko,,"Em Como Um Relâmpago, Kong Ji Hyeok (Jang Ki-yong) é o líder da Mother TF, uma empresa de produtos para bebê. Calmo e apaixonado pelo seu trabalho, ele leva uma vida tranquila, mas tudo muda quando Go Da Rim (Ahn Eun-jin), uma mulher da equipe, o beija repentinamente.",16.9193,/cvyz6XT5xXIeyu53XQhN6dtG29z.jpg,,,,8.3,6,Série (Trending),['KR'],키스는 괜히 해서!,2025-11-12,Beijo Explosivo,tv,,,,Beijo Explosivo,2025,48,2.885878344283825,0.0013010084121427455,1.9459101490553132,Baixa,"['Drama', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/4FzoxZAJnhpoeYHexQCHorsWLxB.jpg,"[10749, 35]",1323475,en,Champagne Problems,Uma executiva americana vai a Paris disposta a comprar uma marca de champanhe antes do Natal e acaba se apaixonando pelo filho do fundador da empresa.,49.1717,/ultFiOA5ASUOYiOny6FIgAlv8YF.jpg,2025-11-18,Borbulhas de Amor,False,6.117,60,Filme (Trending),,,,,movie,,,,Borbulhas de Amor,2025,26,3.9154511227137934,0.009588275249490569,4.110873864173311,Média,"['Romance', 'Comédia']",99.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",['US'],99.0,US,United States of America,0.0,0.0
False,/lkDYN0whyE82mcM20rwtwjbniKF.jpg,"[28, 18]",911430,en,F1,"Sonny Hayes, a lenda do automobilismo, é persuadido a deixar a aposentadoria para liderar uma equipe de Fórmula 1 em dificuldades—e ser mentor de um jovem piloto famoso—enquanto busca mais uma oportunidade de glória.",42.7418,/fMcY5hpVZQ0cLKHvFM1mo6GrAr0.jpg,2025-06-25,F1 - O Filme,False,7.804,2643,Filme (Trending),,,,,movie,,,,F1 - O Filme,2025,34,3.778304166665265,0.5388466482052353,7.880048200971577,Média,"['Ação', 'Drama']",155.0,250000000.0,626222234.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],155.0,US,United States of America,376222234.0,19.745690577284513
False,/VHiGsZVvdwoTY4QUozztsVsLVJ.jpg,[18],226197,cn,,,14.6328,/9nrVW6P44OPw2pxkAgEI5fMfjl.jpg,,,,8.133,15,Série (Trending),['HK'],新聞女王,2023-11-17,新聞女王,tv,,,,新聞女王,2023,0,2.7493712710635965,0.0031870787397460677,2.772588722239781,Baixa,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/pU9cz8mZjzwyPAcJDPXBlK99BoR.jpg,"[16, 10751, 35, 12, 14]",1117857,en,In Your Dreams,Um casal de irmãos viaja pela paisagem absurda dos próprios sonhos para pedir ao Sandman que realize seu desejo de uma família perfeita.,47.5784,/zHPgL2f9nZaYUkOXZNsV1Nq9Tt1.jpg,2025-11-07,Nos Seus Sonhos,False,7.13,100,Filme (Trending),,,,,movie,,,,Nos Seus Sonhos,2025,23,3.883178987667298,0.018626887507184282,4.61512051684126,Média,"['Animação', 'Família', 'Comédia', 'Aventura', 'Fantasia']",86.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],86.0,US,United States of America,0.0,0.0
False,/pcJft6lFWsJxutwpLHVYfmZRPQp.jpg,"[53, 878, 27]",604079,en,The Long Walk,"Um grupo de adolescentes compete em uma competição anual conhecida como ""A Longa Marcha"", onde eles devem manter uma certa velocidade de caminhada ou levar um tiro.",30.5477,/qE0XKOHZvXtiM4aBLlTPUVZiIc5.jpg,2025-09-10,A Longa Marcha: Caminhe ou Morra,False,6.9,826,Filme (Trending),,,,,movie,,,,A Longa Marcha: Caminhe ou Morra,2025,27,3.4515006861713977,0.14889492658968598,6.717804695023691,Baixa,"['Thriller', 'Ficção científica', 'Terror']",,0.0,0.0,,,,,,0.0,0.0
False,/fc4Shbli2S1BwUgoTjvP3BIM9VX.jpg,"[35, 18]",285770,ko,,"Lim Hyeon-jun consegue seu espaço na atuação e se torna um astro. Ele sonha com tramas dramáticas, mas só faz papéis de detetive. Uma repórter de política transferida para a área de entretenimento, Wi Jeong-sin, aparece. Eles se desentendem imediatamente, mas ela vira fã dele após assistir a ""O Bom Detetive Kang Pil-gu"". Começa uma comédia romântica entre esses dois rivais improváveis.",13.3723,/9SWkM0d5nocTD0GOZeE7R6i8NUL.jpg,,,,7.0,10,Série (Trending),['KR'],Nice to meet you,2025-11-03,Desprazer em Te Conhecer,tv,,,,Desprazer em Te Conhecer,2025,62,2.665302742954929,0.0018287266837347823,2.3978952727983707,Baixa,"['Comédia', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/TMfV5xdAEZhzGN9MYXYomuhePz.jpg,[18],273247,en,,"Acompanha as aventuras do jornalista independente Lee Raybon, um ""verdadeirista"" de Tulsa, cuja obsessão por desmascarar a corrupção sempre o coloca em apuros. Embora não seja um idealista, Lee está determinado a expor as entranhas da cidade, mesmo que isso o coloque em risco. Quando sua mais recente reportagem, investigando a poderosa família Washberg, é seguida pelo suicídio suspeito de Dale Washberg, Lee sabe que está diante de algo grande. Seguindo pistas deixadas por Dale, Lee descobre que Betty Jo, a viúva, parece mais interessada no cunhado do que no falecido marido. E forças poderosas querem impedi-lo de descobrir mais.",39.7872,/mM3vPLFMzE1J4Yc8WJPkDgNiyuX.jpg,,,,6.1,21,Série (Trending),['US'],The Lowdown,2025-09-23,Verdade Oculta,tv,,,,Verdade Oculta,2025,100,3.7083683066977833,0.0033465698312346516,3.091042453358316,Média,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/tcBX2dtkNozZ0uDLVaxXrE6rqyN.jpg,[27],1038392,en,The Conjuring: Last Rites,"Neste último capítulo, os Warren enfrentam mais um caso aterrorizante, desta vez envolvendo entidades misteriosas que desafiam sua experiência. Ed (Patrick Wilson) e Lorraine (Vera Farmiga) se veem obrigados a encarar seus maiores medos, colocando suas vidas em risco em uma batalha final contra forças malignas.",72.0762,/40nHGUfypLhlr7gJx8At1IbYkaK.jpg,2025-09-03,Invocação do Mal - O Último Ritual,False,7.0,1349,Filme (Trending),,,,,movie,,,,Invocação do Mal - O Último Ritual,2025,46,4.291502732347254,0.24669522963582213,7.2078598714324755,Alta,['Terror'],136.0,55000000.0,494410454.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],136.0,US,United States of America,439410454.0,19.900944511441455
False,/uv0LVwNM8mZcwhCa5pd6FJxvKDz.jpg,"[18, 9648, 80]",246386,en,,"Quando Marissa Irvine vai buscar seu filho, Milo, na casa de um colega da escola, uma estranha atende a porta — e seu filho desapareceu. Em meio ao desespero, ela mergulha em uma teia de segredos, mentiras e traições que envolvem amizades, casamentos e relações parentais. À medida que a investigação avança, Marissa descobre que o perigo pode estar mais próximo do que imagina.

A trama é baseada no livro homônimo de Andrea Mara e se desenrola como um thriller psicológico ambientado nos subúrbios de Dublin, explorando as tensões sociais e familiares em um cenário de aparente perfeição.",27.5217,/o8vZKZlc8H4OcgpbJuqP0iK4B2.jpg,,,,8.6,36,Série (Trending),['GB'],All Her Fault,2025-11-07,All Her Fault,tv,,,,All Her Fault,2025,98,3.3506652010627787,0.008088196875489837,3.6109179126442243,Baixa,"['Drama', 'Mistério', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/iHSwvRVsRyxpX7FE7GbviaDvgGZ.jpg,"[10765, 9648, 35]",119051,en,,"Wandinha luta com sua natureza dupla - metade bruxa, metade mortal - enquanto se levanta contra as forças do mal que a ameaçam, sua família e o mundo humano.

para mais assista no site gratuitamente "" www.cineveo.lat """,71.1496,/vz2oBcS23lZ35LmDC7mQqThrg8v.jpg,,,,8.372,10067,Série (Trending),['US'],Wednesday,2022-11-23,Wandinha,tv,,,,Wandinha,2022,38,4.278741741198968,2.201811066408903,9.217117356255207,Alta,"['Sci-Fi & Fantasy', 'Mistério', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/zHdQ6yaqDf3OQO5uhr0auAgwK6O.jpg,[18],107365,en,,"Situado na América moderna, a série oferece uma nova e dramática visão da jornada de mudança de vida de Will, das ruas do oeste da Filadélfia às mansões fechadas de Bel-Air. Deixando para trás a única casa que ele já conheceu por uma segunda chance em um lugar desconhecido, Will vê sua vida virar de cabeça para baixo ao encontrar novos desafios e preconceitos em um mundo de riqueza e aspiração.",17.6206,/hs0rFhTE6pNnKGgea9oevl7lP2R.jpg,,,,7.766,261,Série (Trending),['US'],Bel-Air,2022-02-13,Bel-Air,tv,,,,Bel-Air,2022,71,2.92426849474544,0.05295276660222582,5.568344503761097,Baixa,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/ltIxMsVJD9iiD5V4SBp4kv3KhVb.jpg,"[18, 53]",1033148,en,Die My Love,"Grace e Jackson se mudaram para uma velha casa no campo. Ela segue o sonho de se tornar escritora, e o casal logo dá as boas-vindas a um bebê. Mas com a ausência frequente de Jackson e as pressões da vida doméstica, Grace começa a desmoronar, deixando um rastro de destruição por onde passa.",15.1768,/fROIhakCWyWX6Jb6Y4fF5fUoXM6.jpg,2025-10-06,"Morra, Amor",False,6.8,48,Filme (Trending),,,,,movie,,,,"Morra, Amor",2025,54,2.783578117039383,0.008527091279586186,3.8918202981106265,Baixa,"['Drama', 'Thriller']",,0.0,0.0,,,,,,0.0,0.0
False,/tuCU2yVRM2iZxFkpqlPUyvd6tSu.jpg,"[16, 35, 18, 10765]",94954,en,,"Charlie Morningstar, a Princesa do Inferno, tem dificuldades para convencer anjos e demônios de que toda alma pode ser redimida. Cante e xingue junto nessa comédia animada e musical para maiores sobre segundas chances.",123.4091,/hdOeeEVqhvKR5sh8gDAp4WwSiHQ.jpg,,,,8.655,1433,Série (Trending),['US'],Hazbin Hotel,2024-01-18,Hotel Hazbin,tv,,,,Hotel Hazbin,2024,34,4.823575328755068,0.3240141856941324,7.2682230211595655,Muito Alta,"['Animação', 'Comédia', 'Drama', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
False,/t2NdxB5kIscjsmK4ZKTWBf7XpY4.jpg,[99],1563925,en,Chris Hemsworth: A Road Trip to Remember,"Chris Hemsworth ajuda seu pai, Craig, diagnosticado com Alzheimer, levando-o em uma viagem de carro repleta de memórias pela Austrália, explorando como os laços sociais e a conexão podem proteger a saúde do cérebro e combater a demência.",4.8132,/p1OCxPiyzA02BK6HGsPE19qTQl7.jpg,2025-11-23,Chris Hemsworth: Uma Viagem para Recordar,False,7.3,3,Filme (Trending),,,,,movie,,,,Chris Hemsworth: Uma Viagem para Recordar,2025,38,1.7601311937698785,0.0005721302053398819,1.3862943611198906,Baixa,['Documentário'],,0.0,0.0,,,,,,0.0,0.0
False,/tsvFcFJYHXhkOivPUNQxHn1CjIK.jpg,"[18, 80, 9648]",252000,en,,"Quando uma criança desaparece após a explosão de uma casa, uma vizinha preocupada se alia a uma investigadora particular para encontrá-la. Segredos são descobertos e uma conspiração militar é revelada nos subúrbios tranquilos de South Oxford.",17.6724,/s3vkC7S2uPQdgLhz6gS8pEuGg3r.jpg,,,,6.2,23,Série (Trending),['GB'],Down Cemetery Road,2025-10-29,Mistério em Cemetery Road,tv,,,,Mistério em Cemetery Road,2025,36,2.927046497765471,0.0037253775014368566,3.1780538303479458,Baixa,"['Drama', 'Crime', 'Mistério']",,0.0,0.0,,,,,,0.0,0.0
False,/kClgQbZEbXsFP4SRzFO9x5IE0Rl.jpg,"[53, 35, 18]",467905,en,How to Make a Killing,,13.2858,/8qND09uNWQmmRyseImURkQGHfYG.jpg,2026-02-20,How to Make a Killing,False,0.0,0,Filme (Trending),,,,,movie,,,,How to Make a Killing,2026,0,2.659266036914778,0.0,0.0,Baixa,"['Thriller', 'Comédia', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/3UviYOlhn8EgXMBuiT6MnUuo1w9.jpg,"[16, 35]",2190,en,,"Série animada que satiriza com muito humor negro a sociedade estadounidense ao apresentar situações bizarras e surreais protagonizadas por Stan, Kyle, Eric e Kenny, as crianças mais travessas de South Park.",49.6829,/ojwZ7dO7CUVUjbUDW81XaBjqy6h.jpg,,,,8.3,4743,Série (Trending),['US'],South Park,1997-08-13,South Park,tv,,,,South Park,1997,31,3.9255885755995754,1.02844714979884,8.464635940677562,Média,"['Animação', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/ucDMmWAYOiBhd6cZCDWVK9DIIQ4.jpg,"[16, 10751, 35]",1297842,en,GOAT,"UM CABRA BOM DE BOLA, uma animação original ambientada em um mundo habitado apenas por animais. A história acompanha Will, uma pequena cabra com grandes sonhos, que recebe uma oportunidade única na vida de se juntar aos profissionais e jogar roarball – um esporte de alta intensidade, misto e de contato total, dominado pelos animais mais rápidos e ferozes do mundo. Os novos companheiros de equipe de Will não ficam muito empolgados em ter uma pequena cabra no elenco, mas Will está determinado a revolucionar o esporte e provar de uma vez por todas que ""os pequenos também mandam bem no jogo!""",7.8206,/bEd8c3FrcNEjDgsniTfrtvYPDh7.jpg,2026-02-11,Um Cabra Bom De Bola,False,0.0,0,Filme (Trending),,,,,movie,,,,Um Cabra Bom De Bola,2026,102,2.1770898949158384,0.0,0.0,Baixa,"['Animação', 'Família', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/24dfUaRecZGGQM9xMapaBaEQxYl.jpg,[99],298194,zh,,,1.3255,/7WfSwKlZJQmOqJIUBhRKbelqOXR.jpg,,,,0.0,0,Série (Trending),['CN'],食贫道-充电系列,2023-11-30,食贫道-充电系列,tv,,,,食贫道-充电系列,2023,0,0.8439350696820146,0.0,0.0,Baixa,['Documentário'],,0.0,0.0,,,,,,0.0,0.0
False,/41043LV7mfluH8iXEUPVseCDAv5.jpg,"[80, 53, 35]",1245993,en,Caught Stealing,"Hank Thompson era um fenômeno do beisebol no colégio, mas agora não pode mais jogar. Mesmo assim, o resto da sua vida vai bem. Ele tem uma namorada incrível, que trabalha como barman em um bar em Nova York e seu time favorito está fazendo uma improvável corrida rumo ao título. Quando seu vizinho, Russ, pede que ele cuide de seu gato por alguns dias, Hank de repente se vê no meio de uma turma nada convencional de gângsteres ameaçadores. Todos querem algo dele — o problema é que ele não faz ideia do quê. Enquanto tenta escapar do cerco que se fecha cada vez mais, Hank vai precisar usar toda a sua esperteza para sobreviver tempo suficiente e descobrir o motivo...",12.6404,/l1ezVQbjxqnoTPMOLLKQmdTNen1.jpg,2025-08-26,Ladrões,False,6.905,539,Filme (Trending),,,,,movie,,,,Ladrões,2025,122,2.613035977498528,0.09723065468415278,6.29156913955832,Baixa,"['Crime', 'Thriller', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,"[28, 53, 80]",541671,en,Ballerina,"Bailarina  se passa durante os eventos de ‘John Wick 3: Parabellum‘ e acompanha Eve Macarro, que está começando seu treinamento nas tradições da organização Ruska Roma para se tornar uma assassina que buscará vingança contra aqueles que destruíram sua família.",31.9941,/by5hjYJp3OJ8GW118kPeURp1rFo.jpg,2025-06-04,Bailarina: Do Universo de John Wick,False,7.313,1989,Filme (Trending),,,,,movie,,,,Bailarina: Do Universo de John Wick,2025,40,3.4963287576032345,0.3799978316526464,7.595889917718538,Baixa,"['Ação', 'Thriller', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/6EObfIe4akZGvCLXwXLJw3kPitQ.jpg,"[35, 80]",245312,en,,Um professor aposentado e com o dom de improvisar ganha uma nova chance na vida ao ser contratado por uma detetive particular para ajudar na investigação de um caso.,40.3178,/exFenxQqLFgH0sGrlFN44qvOKq7.jpg,,,,7.5,154,Série (Trending),['US'],A Man on the Inside,2024-11-21,Um Espião Infiltrado,tv,,,,Um Espião Infiltrado,2024,29,3.7212933998523727,0.03017399028162391,5.043425116919247,Média,"['Comédia', 'Crime']",,0.0,0.0,,,,,,0.0,0.0
False,/5kX8NTtYE67eT5VE4dXspW1wtzi.jpg,[18],262997,zh,,,16.5934,/bubNWLmQlkv8KxRxHgbFaRo4cEN.jpg,,,,8.0,2,Série (Trending),['CN'],他为什么依然单身,2025-11-16,他为什么依然单身,tv,,,,他为什么依然单身,2025,0,2.867523831714023,0.00041799467056795027,1.0986122886681098,Baixa,['Drama'],,0.0,0.0,,,,,,0.0,0.0
